what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1587753865136
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1587753865136
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1587753865137
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1587753865137
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1587753865137
os,sysinfo,,,"win32",1587753865141
arch,sysinfo,,,"x86_64",1587753865141
ws,sysinfo,,,"win32",1587753865141
locale,sysinfo,,,"en_US",1587753865141
processors,sysinfo,,,"8",1587753865141
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1587753865141
java.runtime.version,sysinfo,,,"1.7.0_76-b13",1587753865141
java.specification.name,sysinfo,,,"Java Platform API Specification",1587753865141
java.specification.vendor,sysinfo,,,"Oracle Corporation",1587753865141
java.specification.version,sysinfo,,,"1.7",1587753865141
java.vendor,sysinfo,,,"Oracle Corporation",1587753865141
java.version,sysinfo,,,"1.7.0_76",1587753865141
java.vm.info,sysinfo,,,"mixed mode",1587753865141
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1587753865141
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1587753865141
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1587753865141
java.vm.specification.version,sysinfo,,,"1.7",1587753865141
java.vm.vendor,sysinfo,,,"Oracle Corporation",1587753865141
java.vm.version,sysinfo,,,"24.76-b04",1587753865141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1587753869021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1587753869158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1587753877005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1587753877154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1587753882961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1587753917525
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1587753924078
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1587753924092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1587753926152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1587753927071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1587753930719
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1587753930829
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1587753930833
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1587753931017
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1587753931033
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1587753931045
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1587753931047
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1587753931054
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1587753931054
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1587753931076
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1587753931101
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1587753934600
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1587753934781
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1587753934784
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1587753934802
